Id,ner_label
13296,0
13297,0
13298,0
13299,0
13300,0
13301,0
13302,0
13303,0
13304,0
13305,1
13306,0
13307,1
13308,1
13309,0
13310,0
13311,0
13312,0
13313,0
13314,8
13315,8
13316,1
13317,0
13318,1
13319,0
13320,0
13321,8
13322,8
13323,8
13324,8
13325,8
13326,0
13327,0
13328,0
13329,0
13330,0
13331,0
13332,0
13333,0
13334,0
13335,0
13336,0
13337,1
13338,5
13339,1
13340,1
13341,0
13342,1
13343,0
13344,0
13345,0
13346,0
13347,0
13348,8
13349,0
13350,9
13351,0
13352,0
13353,8
13354,0
13355,0
13356,8
13357,0
13358,0
13359,0
13360,0
13361,9
13362,9
13363,9
13364,9
13365,9
13366,0
13367,0
13368,0
13369,0
13370,0
13371,0
13372,0
13373,0
13374,0
13375,0
13376,0
13377,9
13378,0
13379,0
13380,3
13381,0
13382,13
13383,1
13384,0
13385,0
13386,0
13387,0
13388,0
13389,13
13390,5
13391,0
13392,13
13393,5
13394,0
13395,0
13396,0
13397,0
13398,0
13399,0
13400,0
13401,9
13402,0
13403,0
13404,0
13405,0
13406,0
13407,0
13408,0
13409,0
13410,1
13411,0
13412,0
13413,0
13414,0
13415,0
13416,1
13417,0
13418,7
13419,0
13420,0
13421,0
13422,0
13423,1
13424,1
13425,0
13426,0
13427,0
13428,0
13429,5
13430,0
13431,0
13432,0
13433,0
13434,0
13435,0
13436,0
13437,0
13438,9
13439,0
13440,0
13441,1
13442,0
13443,3
13444,0
13445,0
13446,0
13447,7
13448,0
13449,0
13450,0
13451,0
13452,0
13453,0
13454,0
13455,0
13456,1
13457,0
13458,7
13459,7
13460,0
13461,0
13462,0
13463,9
13464,0
13465,0
13466,13
13467,0
13468,0
13469,13
13470,0
13471,0
13472,0
13473,0
13474,0
13475,0
13476,0
13477,0
13478,0
13479,0
13480,0
13481,0
13482,0
13483,14
13484,14
13485,0
13486,0
13487,0
13488,0
13489,0
13490,0
13491,0
13492,0
13493,9
13494,9
13495,0
13496,1
13497,0
13498,0
13499,0
13500,0
13501,0
13502,0
13503,0
13504,0
13505,0
13506,0
13507,0
13508,15
13509,15
13510,15
13511,15
13512,0
13513,0
13514,0
13515,0
13516,0
13517,0
13518,0
13519,0
13520,0
13521,0
13522,0
13523,0
13524,0
13525,0
13526,0
13527,0
13528,9
13529,9
13530,9
13531,9
13532,9
13533,0
13534,0
13535,0
13536,0
13537,0
13538,0
13539,0
13540,0
13541,0
13542,0
13543,0
13544,0
13545,0
13546,0
13547,0
13548,0
13549,0
13550,1
13551,1
13552,1
13553,1
13554,1
13555,0
13556,0
13557,10
13558,10
13559,10
13560,0
13561,3
13562,0
13563,3
13564,0
13565,0
13566,0
13567,1
13568,0
13569,0
13570,5
13571,0
13572,3
13573,0
13574,3
13575,0
13576,0
13577,0
13578,0
13579,0
13580,9
13581,0
13582,0
13583,0
13584,0
13585,3
13586,0
13587,0
13588,0
13589,7
13590,0
13591,0
13592,0
13593,0
13594,0
13595,0
13596,0
13597,0
13598,1
13599,0
13600,7
13601,0
13602,0
13603,0
13604,0
13605,0
13606,0
13607,0
13608,0
13609,1
13610,0
13611,0
13612,0
13613,0
13614,0
13615,0
13616,0
13617,0
13618,0
13619,0
13620,0
13621,0
13622,1
13623,0
13624,0
13625,0
13626,0
13627,0
13628,0
13629,1
13630,0
13631,0
13632,0
13633,0
13634,0
13635,0
13636,0
13637,0
13638,0
13639,2
13640,2
13641,2
13642,3
13643,0
13644,10
13645,10
13646,10
13647,10
13648,10
13649,0
13650,0
13651,0
13652,0
13653,0
13654,6
13655,6
13656,6
13657,6
13658,0
13659,0
13660,1
13661,1
13662,0
13663,0
13664,0
13665,0
13666,0
13667,1
13668,0
13669,1
13670,0
13671,1
13672,3
13673,0
13674,0
13675,0
13676,0
13677,0
13678,0
13679,2
13680,2
13681,0
13682,2
13683,0
13684,0
13685,0
13686,0
13687,0
13688,9
13689,0
13690,0
13691,0
13692,0
13693,3
13694,0
13695,0
13696,0
13697,7
13698,0
13699,0
13700,0
13701,0
13702,0
13703,0
13704,0
13705,0
13706,0
13707,0
13708,7
13709,0
13710,0
13711,0
13712,0
13713,0
13714,0
13715,0
13716,0
13717,0
13718,9
13719,9
13720,0
13721,0
13722,0
13723,2
13724,2
13725,0
13726,0
13727,0
13728,0
13729,0
13730,0
13731,0
13732,0
13733,0
13734,0
13735,0
13736,0
13737,0
13738,0
13739,0
13740,0
13741,0
13742,0
13743,0
13744,0
13745,0
13746,0
13747,3
13748,0
13749,0
13750,0
13751,0
13752,0
13753,3
13754,3
13755,0
13756,0
13757,3
13758,0
13759,3
13760,0
13761,0
13762,0
13763,0
13764,0
13765,13
13766,1
13767,0
13768,0
13769,0
13770,0
13771,12
13772,12
13773,0
13774,0
13775,0
13776,1
13777,0
13778,0
13779,0
13780,0
13781,0
13782,0
13783,0
13784,0
13785,0
13786,0
13787,0
13788,0
13789,0
13790,0
13791,0
13792,9
13793,9
13794,0
13795,0
13796,0
13797,14
13798,0
13799,0
13800,0
13801,0
13802,1
13803,0
13804,1
13805,1
13806,1
13807,0
13808,0
13809,1
13810,0
13811,0
13812,3
13813,0
13814,0
13815,0
13816,0
13817,0
13818,3
13819,0
13820,3
13821,3
13822,0
13823,0
13824,9
13825,0
13826,0
13827,0
13828,0
13829,13
13830,1
13831,0
13832,0
13833,0
13834,0
13835,0
13836,0
13837,0
13838,0
13839,0
13840,0
13841,0
13842,0
13843,0
13844,0
13845,0
13846,13
13847,0
13848,0
13849,0
13850,0
13851,0
13852,0
13853,0
13854,0
13855,0
13856,0
13857,0
13858,0
13859,0
13860,0
13861,0
13862,0
13863,1
13864,0
13865,0
13866,0
13867,0
13868,0
13869,0
13870,0
13871,0
13872,0
13873,0
13874,0
13875,0
13876,0
13877,0
13878,0
13879,0
13880,12
13881,0
13882,0
13883,0
13884,0
13885,0
13886,0
13887,0
13888,12
13889,0
13890,12
13891,0
13892,0
13893,0
13894,0
13895,0
13896,9
13897,9
13898,0
13899,9
13900,0
13901,0
13902,0
13903,0
13904,0
13905,0
13906,0
13907,0
13908,0
13909,0
13910,0
13911,0
13912,0
13913,0
13914,0
13915,0
13916,0
13917,0
13918,0
13919,0
13920,0
13921,0
13922,0
13923,0
13924,0
13925,0
13926,0
13927,0
13928,0
13929,0
13930,0
13931,0
13932,0
13933,0
13934,0
13935,0
13936,0
13937,0
13938,0
13939,0
13940,0
13941,0
13942,0
13943,0
13944,9
13945,0
13946,0
13947,0
13948,0
13949,3
13950,0
13951,0
13952,0
13953,7
13954,0
13955,0
13956,0
13957,0
13958,0
13959,0
13960,0
13961,0
13962,1
13963,0
13964,7
13965,0
13966,0
13967,0
13968,0
13969,0
13970,0
13971,0
13972,0
13973,0
13974,0
13975,0
13976,0
13977,0
13978,0
13979,0
13980,0
13981,0
13982,0
13983,0
13984,0
13985,0
13986,0
13987,0
13988,0
13989,0
13990,0
13991,0
13992,0
13993,0
13994,0
13995,0
13996,0
13997,0
13998,0
13999,0
14000,0
14001,0
14002,0
14003,0
14004,9
14005,0
14006,2
14007,2
14008,0
14009,0
14010,0
14011,0
14012,0
14013,0
14014,0
14015,2
14016,2
14017,0
14018,0
14019,0
14020,0
14021,0
14022,0
14023,0
14024,0
14025,0
14026,0
14027,0
14028,2
14029,0
14030,0
14031,0
14032,0
14033,0
14034,0
14035,0
14036,0
14037,0
14038,0
14039,0
14040,0
14041,0
14042,0
14043,0
14044,0
14045,1
14046,0
14047,0
14048,0
14049,0
14050,0
14051,0
14052,0
14053,0
14054,1
14055,0
14056,0
14057,0
14058,0
14059,1
14060,0
14061,1
14062,0
14063,0
14064,0
14065,0
14066,0
14067,3
14068,0
14069,0
14070,0
14071,0
14072,0
14073,0
14074,0
14075,0
14076,0
14077,0
14078,0
14079,0
14080,0
14081,0
14082,0
14083,0
14084,0
14085,0
14086,0
14087,0
14088,0
14089,0
14090,0
14091,3
14092,0
14093,0
14094,1
14095,1
14096,1
14097,1
14098,0
14099,0
14100,0
14101,13
14102,0
14103,0
14104,0
14105,0
14106,6
14107,6
14108,0
14109,0
14110,0
14111,0
14112,0
14113,0
14114,6
14115,0
14116,0
14117,0
14118,9
14119,0
14120,9
14121,9
14122,0
14123,0
14124,0
14125,0
14126,0
14127,0
14128,0
14129,0
14130,0
14131,0
14132,13
14133,0
14134,0
14135,0
14136,0
14137,0
14138,0
14139,0
14140,0
14141,0
14142,0
14143,0
14144,12
14145,12
14146,0
14147,0
14148,0
14149,0
14150,0
14151,0
14152,0
14153,12
14154,12
14155,0
14156,9
14157,9
14158,0
14159,0
14160,0
14161,3
14162,0
14163,0
14164,0
14165,0
14166,0
14167,0
14168,0
14169,5
14170,0
14171,5
14172,0
14173,0
14174,0
14175,0
14176,0
14177,3
14178,0
14179,0
14180,0
14181,0
14182,0
14183,5
14184,0
14185,5
14186,0
14187,10
14188,10
14189,10
14190,0
14191,0
14192,0
14193,0
14194,0
14195,0
14196,0
14197,0
14198,0
14199,0
14200,0
14201,9
14202,9
14203,0
14204,14
14205,14
14206,14
14207,9
14208,0
14209,0
14210,0
14211,0
14212,14
14213,14
14214,14
14215,9
14216,0
14217,9
14218,10
14219,0
14220,0
14221,0
14222,9
14223,9
14224,9
14225,0
14226,0
14227,9
14228,9
14229,0
14230,0
14231,0
14232,0
14233,1
14234,1
14235,1
14236,0
14237,0
14238,9
14239,9
14240,0
14241,0
14242,0
14243,0
14244,0
14245,1
14246,1
14247,2
14248,0
14249,0
14250,0
14251,0
14252,1
14253,1
14254,0
14255,0
14256,0
14257,0
14258,0
14259,1
14260,0
14261,0
14262,0
14263,9
14264,0
14265,0
14266,1
14267,0
14268,3
14269,0
14270,0
14271,0
14272,7
14273,0
14274,0
14275,0
14276,0
14277,0
14278,0
14279,0
14280,0
14281,1
14282,0
14283,7
14284,7
14285,0
14286,0
14287,14
14288,0
14289,0
14290,0
14291,0
14292,14
14293,0
14294,0
14295,0
14296,0
14297,0
14298,0
14299,0
14300,0
14301,0
14302,0
14303,0
14304,0
14305,0
14306,0
14307,0
14308,0
14309,0
14310,0
14311,13
14312,0
14313,0
14314,0
14315,0
14316,0
14317,2
14318,0
14319,0
14320,0
14321,0
14322,0
14323,0
14324,0
14325,0
14326,0
14327,0
14328,0
14329,0
14330,0
14331,0
14332,0
14333,0
14334,0
14335,0
14336,0
14337,0
14338,0
14339,0
14340,0
14341,0
14342,0
14343,0
14344,0
14345,0
14346,0
14347,0
14348,0
14349,0
14350,0
14351,0
14352,0
14353,0
14354,0
14355,5
14356,0
14357,0
14358,0
14359,13
14360,5
14361,0
14362,0
14363,0
14364,0
14365,3
14366,0
14367,3
14368,0
14369,0
14370,0
14371,0
14372,0
14373,0
14374,0
14375,0
14376,0
14377,0
14378,0
14379,0
14380,0
14381,0
14382,0
14383,0
14384,0
14385,0
14386,0
14387,0
14388,0
14389,0
14390,0
14391,0
14392,0
14393,0
14394,0
14395,13
14396,0
14397,0
14398,0
14399,0
14400,0
14401,0
14402,0
14403,0
14404,0
14405,0
14406,0
14407,0
14408,0
14409,0
14410,0
14411,0
14412,0
14413,0
14414,0
14415,0
14416,0
14417,0
14418,0
14419,0
14420,0
14421,0
14422,0
14423,0
14424,0
14425,0
14426,0
14427,0
14428,0
14429,0
14430,0
14431,0
14432,0
14433,13
14434,0
14435,0
14436,0
14437,0
14438,0
14439,9
14440,0
14441,0
14442,1
14443,0
14444,3
14445,0
14446,0
14447,0
14448,7
14449,0
14450,0
14451,0
14452,0
14453,0
14454,0
14455,0
14456,0
14457,1
14458,0
14459,7
14460,7
14461,0
14462,0
14463,0
14464,0
14465,0
14466,1
14467,0
14468,0
14469,0
14470,1
14471,0
14472,8
14473,8
14474,0
14475,8
14476,8
14477,8
14478,8
14479,8
14480,8
14481,0
14482,0
14483,0
14484,1
14485,0
14486,1
14487,0
14488,9
14489,0
14490,9
14491,9
14492,0
14493,0
14494,1
14495,1
14496,0
14497,0
14498,2
14499,2
14500,0
14501,3
14502,3
14503,3
14504,0
14505,0
14506,0
14507,0
14508,0
14509,0
14510,2
14511,2
14512,2
14513,2
14514,3
14515,0
14516,0
14517,2
14518,2
14519,0
14520,3
14521,0
14522,0
14523,0
14524,15
14525,0
14526,0
14527,0
14528,0
14529,0
14530,0
14531,9
14532,9
14533,0
14534,0
14535,0
14536,0
14537,0
14538,0
14539,0
14540,12
14541,12
14542,12
14543,12
14544,0
14545,0
14546,0
14547,13
14548,0
14549,0
14550,0
14551,0
14552,0
14553,0
14554,0
14555,0
14556,0
14557,1
14558,1
14559,1
14560,0
14561,0
14562,0
14563,9
14564,0
14565,0
14566,0
14567,0
14568,0
14569,0
14570,0
14571,0
14572,0
14573,0
14574,1
14575,1
14576,0
14577,0
14578,0
14579,0
14580,0
14581,0
14582,0
14583,2
14584,0
14585,3
14586,0
14587,0
14588,3
14589,0
14590,0
14591,0
14592,0
14593,0
14594,0
14595,0
14596,0
14597,0
14598,0
14599,0
14600,0
14601,0
14602,0
14603,0
14604,0
14605,0
14606,0
14607,0
14608,0
14609,0
14610,0
14611,0
14612,13
14613,0
14614,1
14615,1
14616,8
14617,8
14618,8
14619,8
14620,8
14621,8
14622,0
14623,8
14624,8
14625,8
14626,8
14627,0
14628,8
14629,0
14630,9
14631,0
14632,0
14633,0
14634,0
14635,0
14636,1
14637,1
14638,0
14639,0
14640,8
14641,0
14642,0
14643,3
14644,0
14645,0
14646,0
14647,0
14648,0
14649,0
14650,0
14651,0
14652,0
14653,0
14654,0
14655,0
14656,0
14657,0
14658,0
14659,5
14660,0
14661,0
14662,0
14663,0
14664,11
14665,12
14666,0
14667,0
14668,0
14669,0
14670,0
14671,0
14672,0
14673,0
14674,0
14675,0
14676,3
14677,3
14678,3
14679,0
14680,0
14681,0
14682,0
14683,1
14684,1
14685,0
14686,0
14687,0
14688,0
14689,0
14690,0
14691,0
14692,0
14693,0
14694,3
14695,0
14696,0
14697,0
14698,6
14699,6
14700,6
14701,0
14702,9
14703,0
14704,0
14705,1
14706,0
14707,0
14708,0
14709,1
14710,0
14711,0
14712,0
14713,0
14714,0
14715,0
14716,1
14717,0
14718,0
14719,0
14720,0
14721,0
14722,0
14723,0
14724,0
14725,3
14726,0
14727,0
14728,0
14729,0
14730,9
14731,9
14732,9
14733,0
14734,0
14735,0
14736,0
14737,0
14738,0
14739,8
14740,0
14741,1
14742,1
14743,1
14744,8
14745,8
14746,8
14747,8
14748,8
14749,8
14750,8
14751,0
14752,0
14753,0
14754,2
14755,2
14756,0
14757,0
14758,1
14759,1
14760,0
14761,10
14762,1
14763,1
14764,0
14765,10
14766,10
14767,10
14768,0
14769,3
14770,0
14771,0
14772,3
14773,0
14774,10
14775,10
14776,10
14777,9
14778,0
14779,3
14780,0
14781,0
14782,0
14783,0
14784,1
14785,5
14786,0
14787,5
14788,0
14789,0
14790,0
14791,0
14792,0
14793,0
14794,0
14795,0
14796,0
14797,0
14798,0
14799,0
14800,0
14801,0
14802,0
14803,0
14804,0
14805,0
14806,0
14807,0
14808,0
14809,0
14810,0
14811,0
14812,0
14813,0
14814,0
14815,0
14816,0
14817,0
14818,0
14819,0
14820,0
14821,0
14822,0
14823,0
14824,0
14825,0
14826,0
14827,0
14828,0
14829,0
14830,0
14831,0
14832,0
14833,0
14834,0
14835,0
14836,0
14837,0
14838,0
14839,0
14840,0
14841,0
14842,0
14843,0
14844,0
14845,0
14846,0
14847,0
14848,0
14849,0
14850,0
14851,0
14852,0
14853,0
14854,7
14855,7
14856,0
14857,0
14858,0
14859,0
14860,0
14861,0
14862,0
14863,0
14864,0
14865,7
14866,0
14867,0
14868,0
14869,0
14870,0
14871,0
14872,0
14873,0
14874,0
14875,3
14876,0
14877,9
14878,0
14879,0
14880,0
14881,0
14882,0
14883,0
14884,1
14885,0
14886,0
14887,0
14888,0
14889,0
14890,0
14891,0
14892,0
14893,0
14894,0
14895,1
14896,1
14897,0
14898,0
14899,0
14900,0
14901,0
14902,0
14903,1
14904,0
14905,1
14906,0
14907,0
14908,0
14909,3
14910,0
14911,1
14912,0
14913,0
14914,0
14915,1
14916,0
14917,0
14918,1
14919,0
14920,0
14921,0
14922,1
14923,0
14924,9
14925,0
14926,0
14927,0
14928,0
14929,0
14930,0
14931,0
14932,0
14933,1
14934,1
14935,1
14936,1
14937,0
14938,0
14939,0
14940,0
14941,1
14942,1
14943,1
14944,1
14945,0
14946,3
14947,0
14948,0
14949,0
14950,0
14951,0
14952,0
14953,0
14954,0
14955,0
14956,0
14957,0
14958,0
14959,0
14960,0
14961,3
14962,0
14963,0
14964,0
14965,0
14966,0
14967,0
14968,1
14969,0
14970,1
14971,0
14972,1
14973,0
14974,0
14975,0
14976,9
14977,9
14978,9
14979,9
14980,0
14981,0
14982,0
14983,3
14984,0
14985,0
14986,0
14987,3
14988,0
14989,0
14990,3
14991,0
14992,0
14993,0
14994,3
14995,0
14996,0
14997,0
14998,0
14999,0
15000,0
15001,0
15002,9
15003,0
15004,0
15005,0
15006,0
15007,3
15008,0
15009,0
15010,0
15011,7
15012,0
15013,0
15014,0
15015,0
15016,0
15017,0
15018,0
15019,0
15020,1
15021,0
15022,7
15023,0
15024,0
15025,0
15026,0
15027,0
15028,0
15029,0
15030,0
15031,0
15032,0
15033,0
15034,0
15035,0
15036,0
15037,0
15038,0
15039,0
15040,0
15041,0
15042,0
15043,0
15044,0
15045,0
15046,0
15047,0
15048,0
15049,0
15050,0
15051,0
15052,0
15053,0
15054,0
15055,0
15056,0
15057,0
15058,0
15059,0
15060,0
15061,0
15062,0
15063,0
15064,0
15065,0
15066,0
15067,0
15068,0
15069,0
15070,0
15071,0
15072,0
15073,0
15074,0
15075,3
15076,0
15077,0
15078,0
15079,0
15080,0
15081,0
15082,3
15083,0
15084,3
15085,0
15086,0
15087,0
15088,0
15089,0
15090,0
15091,0
15092,0
15093,0
15094,0
15095,0
15096,0
15097,0
15098,0
15099,0
15100,0
15101,0
15102,0
15103,0
15104,0
15105,9
15106,0
15107,0
15108,0
15109,0
15110,3
15111,0
15112,0
15113,0
15114,7
15115,0
15116,0
15117,0
15118,0
15119,0
15120,0
15121,0
15122,0
15123,1
15124,0
15125,7
15126,0
15127,0
15128,0
15129,0
15130,1
15131,1
15132,0
15133,0
15134,0
15135,0
15136,7
15137,0
15138,0
15139,0
15140,0
15141,0
15142,0
15143,3
15144,0
15145,0
15146,0
15147,0
15148,0
15149,3
15150,0
15151,0
15152,3
15153,0
15154,3
15155,0
15156,0
15157,0
15158,0
15159,0
15160,0
15161,1
15162,0
15163,0
15164,0
15165,0
15166,12
15167,12
15168,0
15169,0
15170,0
15171,0
15172,0
15173,0
15174,0
15175,0
15176,0
15177,0
15178,0
15179,0
15180,0
15181,0
15182,0
15183,0
15184,0
15185,0
15186,0
15187,0
15188,0
15189,0
15190,0
15191,0
15192,0
15193,0
15194,0
15195,0
15196,0
15197,0
15198,0
15199,0
15200,0
15201,0
15202,0
15203,0
15204,0
15205,0
15206,0
15207,0
15208,0
15209,0
15210,0
15211,0
15212,0
15213,0
15214,0
15215,0
15216,0
15217,9
15218,9
15219,0
15220,0
15221,0
15222,0
15223,0
15224,0
15225,0
15226,0
15227,0
15228,0
15229,0
15230,0
15231,0
15232,0
15233,0
15234,0
15235,0
15236,0
15237,0
15238,0
15239,0
15240,0
15241,0
15242,0
15243,0
15244,0
15245,3
15246,0
15247,0
15248,0
15249,0
15250,0
15251,0
15252,0
15253,0
15254,3
15255,0
15256,0
15257,3
15258,0
15259,3
15260,0
15261,0
15262,0
15263,0
15264,3
15265,0
15266,3
15267,0
15268,0
15269,0
15270,0
15271,3
15272,0
15273,3
15274,0
15275,3
15276,0
15277,0
15278,0
15279,9
15280,0
15281,0
15282,0
15283,0
15284,0
15285,13
15286,1
15287,0
15288,3
15289,0
15290,0
15291,0
15292,0
15293,0
15294,0
15295,0
15296,0
15297,0
15298,12
15299,12
15300,12
15301,0
15302,0
15303,0
15304,0
15305,13
15306,1
15307,0
15308,9
15309,0
15310,0
15311,0
15312,0
15313,3
15314,0
15315,0
15316,0
15317,0
15318,0
15319,3
15320,0
15321,0
15322,3
15323,0
15324,0
15325,3
15326,0
15327,3
15328,0
15329,0
15330,0
15331,0
15332,0
15333,9
15334,0
15335,0
15336,0
15337,0
15338,3
15339,0
15340,0
15341,0
15342,7
15343,0
15344,0
15345,0
15346,0
15347,0
15348,0
15349,0
15350,0
15351,1
15352,0
15353,7
15354,0
15355,0
15356,0
15357,0
15358,0
15359,0
15360,13
15361,0
15362,1
15363,0
15364,0
15365,0
15366,0
15367,0
15368,0
15369,0
15370,0
15371,0
15372,0
15373,5
15374,0
15375,0
15376,0
15377,0
15378,0
15379,0
15380,0
15381,0
15382,0
15383,0
15384,0
15385,0
15386,0
15387,0
15388,0
15389,0
15390,0
15391,0
15392,5
15393,0
15394,0
15395,0
15396,0
15397,0
15398,0
15399,3
15400,0
15401,0
15402,0
15403,0
15404,0
15405,3
15406,0
15407,3
15408,0
15409,0
15410,9
15411,0
15412,0
15413,0
15414,0
15415,13
15416,0
15417,1
15418,0
15419,0
15420,0
15421,1
15422,0
15423,0
15424,0
15425,0
15426,0
15427,0
15428,0
15429,0
15430,0
15431,1
15432,1
15433,0
15434,0
15435,0
15436,0
15437,1
15438,0
15439,1
15440,0
15441,0
15442,0
15443,1
15444,0
15445,0
15446,0
15447,0
15448,0
15449,0
15450,3
15451,0
15452,0
15453,0
15454,0
15455,0
15456,0
15457,0
15458,0
15459,1
15460,0
15461,0
15462,0
15463,0
15464,0
15465,0
15466,0
15467,0
15468,0
15469,0
15470,0
15471,0
15472,0
15473,9
15474,0
15475,0
15476,0
15477,0
15478,0
15479,0
15480,9
15481,0
15482,0
15483,0
15484,0
15485,0
15486,0
15487,0
15488,0
15489,0
15490,0
15491,0
15492,0
15493,0
15494,0
15495,0
15496,0
15497,0
15498,0
15499,0
15500,9
15501,0
15502,0
15503,0
15504,0
15505,3
15506,0
15507,0
15508,0
15509,7
15510,0
15511,0
15512,0
15513,0
15514,0
15515,0
15516,0
15517,0
15518,0
15519,0
15520,7
15521,0
15522,0
15523,0
15524,0
15525,0
15526,0
15527,0
15528,0
15529,0
15530,0
15531,0
15532,0
15533,1
15534,0
15535,5
15536,0
15537,12
15538,0
15539,0
15540,0
15541,0
15542,0
15543,0
15544,0
15545,0
15546,0
15547,0
15548,0
15549,0
15550,0
15551,0
15552,0
15553,0
15554,0
15555,0
15556,0
15557,9
15558,9
15559,0
15560,0
15561,0
15562,0
15563,0
15564,0
15565,0
15566,0
15567,0
15568,0
15569,0
15570,0
15571,0
15572,0
15573,0
15574,0
15575,0
15576,0
15577,0
15578,0
15579,0
15580,10
15581,9
15582,10
15583,10
15584,10
15585,10
15586,0
15587,0
15588,0
15589,0
15590,0
15591,0
15592,0
15593,0
15594,0
15595,0
15596,0
15597,0
15598,0
15599,0
15600,0
15601,0
15602,0
15603,0
15604,0
15605,0
15606,0
15607,0
15608,0
15609,0
15610,0
15611,0
15612,0
15613,0
15614,0
15615,0
15616,0
15617,0
15618,3
15619,0
15620,0
15621,0
15622,0
15623,0
15624,0
15625,0
15626,1
15627,1
15628,1
15629,0
15630,1
15631,0
15632,0
15633,0
15634,0
15635,1
15636,0
15637,0
15638,0
15639,8
15640,8
15641,8
15642,8
15643,8
15644,0
15645,3
15646,0
15647,8
15648,8
15649,8
15650,8
15651,0
15652,3
15653,0
15654,8
15655,8
15656,8
15657,8
15658,0
15659,0
15660,0
15661,0
15662,0
15663,0
15664,0
15665,0
15666,0
15667,0
15668,0
15669,0
15670,0
15671,0
15672,0
15673,0
15674,0
15675,0
15676,0
15677,0
15678,0
15679,0
15680,0
15681,0
15682,0
15683,0
15684,0
15685,0
15686,0
15687,1
15688,1
15689,0
15690,0
15691,1
15692,0
15693,0
15694,8
15695,8
15696,0
15697,0
15698,0
15699,1
15700,1
15701,0
15702,1
15703,1
15704,0
15705,0
15706,0
15707,14
15708,0
15709,0
15710,1
15711,1
15712,0
15713,0
15714,0
15715,1
15716,1
15717,0
15718,0
15719,1
15720,0
15721,0
15722,0
15723,0
15724,13
15725,0
15726,0
15727,0
15728,0
15729,1
15730,1
15731,0
15732,0
15733,0
15734,0
15735,0
15736,0
15737,0
15738,0
15739,1
15740,5
15741,0
15742,0
15743,0
15744,0
15745,0
15746,0
15747,0
15748,0
15749,0
15750,0
15751,0
15752,0
15753,0
15754,0
15755,0
15756,1
15757,1
15758,0
15759,0
15760,1
15761,1
15762,0
15763,10
15764,10
15765,10
15766,10
15767,0
15768,3
15769,0
15770,0
15771,0
15772,3
15773,10
15774,10
15775,10
15776,10
15777,10
15778,0
15779,3
15780,0
15781,0
15782,0
15783,0
15784,1
15785,0
15786,1
15787,0
15788,1
15789,5
15790,0
15791,0
15792,0
15793,0
15794,0
15795,0
15796,0
15797,0
15798,0
15799,0
15800,0
15801,13
15802,13
15803,0
15804,0
15805,0
15806,0
15807,0
15808,0
15809,0
15810,0
15811,0
15812,0
15813,0
15814,0
15815,0
15816,0
15817,0
15818,0
15819,0
15820,0
15821,0
15822,0
15823,0
15824,0
15825,0
15826,0
15827,0
15828,0
15829,0
15830,0
15831,0
15832,3
15833,0
15834,0
15835,0
15836,0
15837,0
15838,0
15839,0
15840,0
15841,0
15842,0
15843,0
15844,0
15845,0
15846,0
15847,3
15848,0
15849,0
15850,0
15851,0
15852,0
15853,13
15854,0
15855,0
15856,0
15857,13
15858,1
15859,0
15860,0
15861,0
15862,0
15863,0
15864,0
15865,0
15866,0
15867,0
15868,0
15869,0
15870,0
15871,0
15872,0
15873,0
15874,0
15875,0
15876,0
15877,0
15878,0
15879,0
15880,0
15881,0
15882,0
15883,0
15884,0
15885,0
15886,0
15887,0
15888,1
15889,0
15890,0
15891,0
15892,13
15893,0
15894,0
15895,0
15896,0
15897,0
15898,0
15899,0
15900,0
15901,0
15902,0
15903,0
15904,13
15905,0
15906,0
15907,0
15908,1
15909,0
15910,0
15911,1
15912,1
15913,0
15914,0
15915,0
15916,0
15917,0
15918,0
15919,0
15920,0
15921,0
15922,0
15923,0
15924,1
15925,0
15926,1
15927,0
15928,0
15929,0
15930,0
15931,0
15932,8
15933,0
15934,8
15935,8
15936,8
15937,8
15938,8
15939,8
15940,0
15941,0
15942,0
15943,2
15944,0
15945,9
15946,0
15947,0
15948,0
15949,1
15950,0
15951,1
15952,0
15953,1
15954,1
15955,0
15956,0
15957,1
15958,0
15959,3
15960,0
15961,9
15962,0
15963,0
15964,0
15965,0
15966,0
15967,0
15968,0
15969,0
15970,0
15971,0
15972,0
15973,0
15974,0
15975,8
15976,8
15977,0
15978,0
15979,0
15980,0
15981,0
15982,0
15983,0
15984,0
15985,14
15986,0
15987,0
15988,1
15989,0
15990,9
15991,0
15992,0
15993,0
15994,0
15995,0
15996,9
15997,0
15998,0
15999,0
16000,0
16001,3
16002,0
16003,0
16004,0
16005,7
16006,0
16007,0
16008,0
16009,0
16010,0
16011,0
16012,0
16013,0
16014,1
16015,0
16016,7
16017,0
16018,0
16019,0
16020,0
16021,0
16022,1
16023,0
16024,14
16025,1
16026,0
16027,0
16028,0
16029,0
16030,0
16031,0
16032,0
16033,0
16034,0
16035,0
16036,0
16037,0
16038,0
16039,0
16040,0
16041,0
16042,0
16043,0
16044,1
16045,1
16046,0
16047,0
16048,0
16049,0
16050,0
16051,0
16052,0
16053,0
16054,1
16055,1
16056,1
16057,1
16058,0
16059,0
16060,1
16061,0
16062,1
16063,0
16064,0
16065,0
16066,0
16067,0
16068,0
16069,0
16070,0
16071,0
16072,0
16073,0
16074,0
16075,0
16076,0
16077,0
16078,0
16079,0
16080,0
16081,9
16082,9
16083,9
16084,0
16085,0
16086,0
16087,0
16088,0
16089,9
16090,0
16091,0
16092,0
16093,0
